,0,1
570,RT @susanvernor: My cousin sent me this video of him scaring his wee brother and I honestly can’t cope with how funny this is😭😭😂 https://t.…,0.16922090413594104
571,"@ShugTaylor1875 Its squev, the big mans not a clue what hes doing😅",0.17839050977877527
572,"کچھ لڑکیاں اتنی صفائی پسند ہوتی ہیں.
دو دن محبوب نہ نہائے،محبوب بدل لیتی ہیں 😂😅🚿🚿",0.2695094581596666
573,RT @forthone: Tonight @JamesBayMusic (and his new haircut) joins @CallumsTweets on Forth 1! Tune in from 7... 💇🎙️🎶 https://t.co/Ext6IfC6l0,0.22237896761782625
574,@tynie18744 Absolutely not!  Quickest quicky in history😂😂 40 times a day though,0.19531901250400774
575,RT @susanvernor: My cousin sent me this video of him scaring his wee brother and I honestly can’t cope with how funny this is😭😭😂 https://t.…,0.16922090413594104
576,@flooringfitter No idea what that means... nothing is stopping this radgie gadgie 😎,0.19846104520679708
577,RT @EmmaWillDrainU: @FindommeLoser @CashMasterBates This is my favourite tweet ever. ✌️,0.1966655979480603
578,RT @EmmaWillDrainU: @FindommeLoser @CashMasterBates This is my favourite tweet ever. ✌️,0.1966655979480603
579,"RT @ProperAdventure: Another #properadventure stunner from IG 📷@callumthompsonphotography, The Storr 🏴󠁧󠁢󠁳󠁣󠁴󠁿

@VisitScotland @BBCEarth #vis…",0.19454953510740625
580,@BlairCarniexo Just off the phone to him ma mans alright 😭👊🏼❤️,0.22346906059634503
581,RT @susanvernor: My cousin sent me this video of him scaring his wee brother and I honestly can’t cope with how funny this is😭😭😂 https://t.…,0.16922090413594104
582,Happy birthday @abbieodetayo have a class day 😇x,0.20461686437960885
583,"@1Samcotton happy birthday champ, hope you’ve had a good one bro💚",0.20904135941006735
584,Brother Theresa 😂 https://t.co/aEhZaeGeUC,0.1811478037832639
585,@xMattyRae13 @TaylorSangster @emma_mcleod_ Have you stretched his neck...👀,0.1710163513946778
586,@GMackinnonx Jealousy 🤔🤥😂😂,0.19531901250400774
587,RT @aimee937: can’t tell if this has been the best or worst thing for me😴,0.16184674575184355
588,میں اپنے گھر کا ممنون حسین ہوں اگر میں کسی کو نہ بلاؤں تو کوئی مجھے بھی نہیں بلاتا... 😌😌😢,0.22924014107085608
589,RT @David_Lokietek: Aston villa🤣😡,0.15588329592818212
590,@benwhitworth1 Great entrance! I'm waiting in the wings to book my first BA A350 flight.... 😉,0.1966655979480603
591,"RT @activeXbacks: Fed up with lower #BackPain or #sciatica? If you want a long-term solution to back pain, you have to put in the work! 👇ht…",0.18281500480923374
592,Absolute legend 🎸🔥❤️ https://t.co/n5YLn8yu06,0.25681308111574225
593,"RT @whitehilwelfare: 👀 ... a big thank you to Mr P McGauley from Rosewell, who messaged in to say he spotted this at the end of Emmerdale t…",0.1710163513946778
594,RT @HibsOfficial: ️⚽️ | The Hibernian Community Foundation collected the Scottish FA’s ‘Legacy’ Quality Mark accreditation at an awards lun…,0.2064764347547291
595,@_katiegold_xo We could always have a look at it again?? Cheaper the better 😂😂,0.19531901250400774
596,@teigngardener 😁 https://t.co/g37ZxYSksn,0.1957678743186919
597,"RT @annewitha_e: 'you've been in power for 10 years and what have you done?'
👇👇👇
made Scotland better 
@STVNews @BBCScotlandNews @Channel4N…",0.21449182430266114
598,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.16787431869188846
599,@iambita hehe 💛😊 https://t.co/uZwesOH3kO,0.25373517152933633
600,can’t tell if this has been the best or worst thing for me😴,0.16184674575184355
601,@MylesRakSu ❤️❤️,0.26264828470663676
602,@louisedrumm @lcreanor Well done Louise 👍🏻👏🏻🍾🎉,0.2810516191086887
603,@SymeDebsyme DEBBIE! 😂😂😂 she’s only human huh 🤷🏻‍♀️,0.20949022122475155
604,@jetblackmorris Check you💚you lil Stunner❤️,0.25687720423212573
605,@stylesdoms Grazieee🌹,0.2054504648925938
606,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.16787431869188846
607,@hughie_maughan @ryruckledge Happy very late Valentines hope you both had a lovely day xxx 😘❤️🌹,0.29823661429945497
608,RT @JamTarts: Happy Wayne Foster Day! ⚽️🎈🎉 https://t.co/3FVma6PcAs,0.2998396922090414
609,@MainlyOasis @dylanSIBBALD the shoe size bit 😂😂,0.19531901250400774
610,RT @xdeminess: Why is it when your hair is dark you want blonde hair &amp; when your hair is blonde you want it back dark 😾,0.1456235973068291
611,RT @sarahxxxnicol: Typical girly tweet but omg the day I get my lips done will be the BEST day of my life 💉👄,0.22032702789355563
612,@JanetMcwee @hairyhighlnder Probably 😂,0.1811478037832639
613,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.16787431869188846
614,@AllyBrogzP @brogandouglass The biggest wind up award goes to👏🏼👏🏼👏🏼,0.26700865662071177
615,RT @EmmaWillDrainU: A pig that knows what he’s talking about... something even more rare ✌️ https://t.co/PJvj7tVHtP,0.1966655979480603
616,IF YOU THINK THAT MAYBE IT’S HER THEN PROMISE ME YOUNG MAN YOU’RE GONNA LET HER KNOWWW❤️❤️❤️,0.31048412952869514
617,"خود سے لڑتا ہوں، بگڑتاہوں، منا لیتا ہوں 
میں نے تنہائی کو اک کھیل بنا رکھا ہے..😌😌 https://t.co/pDCpHKjVf7",0.22879127925617188
618,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.13350432831035589
619,@thelouisemerick Hi hope u had a wonderful day hope ur well 😊,0.2082718820134659
620,Really wish the woman upstairs would get carpet in her room for sound proof.  At it like a rabbit man🙉,0.188329592818211
621,"@SchoolgirlDom @AbstraktMe Peek a boots. 😯
I mean peekaboo.😏
I mean, hello.🤓",0.19615261301699266
622,@MitraBernadette @SanaJarche @MJarche The sunsets in #Edinburgh just keep getting better 😎 https://t.co/aiO3mABL7r,0.19846104520679708
623,"@_katiegold_xo I know Hun, just trying to find something we both want to go and can afford 😂 I’m skint 😪",0.1760179544725874
624,RT @JamTarts: Happy Wayne Foster Day! ⚽️🎈🎉 https://t.co/3FVma6PcAs,0.2998396922090414
625,"@itsclaireyx Your defo invited next time, I promise👩‍❤️‍💋‍👩❤️",0.3155498557229881
626,RT @JamTarts: Happy Wayne Foster Day! ⚽️🎈🎉 https://t.co/3FVma6PcAs,0.2998396922090414
627,@MicahGrimes @SarahKSilverman When these kids are voting they're going to give the boomers hell 😘,0.2119268996473229
628,"بال سنوارنے کیلئے کوئی کنگھی نہیں دیتا 
زندگی سنوارنے کیلئے کسی نے لڑکی کیا خاک دینی ہے 😂",0.1811478037832639
629,@morvenwolker No if ur workin 24/7😭 wishing that was me!,0.16101314523885862
630,RT @ch4lkster: Pleasure guys. Good to see both clubs coming together to work with grassroots coaches 👍⚽️ https://t.co/oEHeHzW1GQ,0.2398845783905098
631,@ErinElden97 You’re lucky mums no got Twitter 😂,0.1811478037832639
632,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.16787431869188846
633,Anyone? 😂😂😂 https://t.co/KxQdgVtbaz,0.20949022122475155
634,RT @MichelleGr4h4m: Come on guys it's a fab read 😊 Love iScot Magazine 😊❤ https://t.co/A3g1rhOUHN,0.29740301378647005
635,"سوچ رہا ہوں اب #ٹیوٹر چھوڑ ہی دوں کیونکہ اب یہاں بچا ہی کیا 
ہے سواۓ منہ بولی بہنوں کےء😂😂 https://t.co/wRTbS3qXOL",0.19531901250400774
636,@FindommeLoser @CashMasterBates This is my favourite tweet ever. ✌️,0.1966655979480603
637,@tttinplay Standard practice for you really😏,0.18826546970182753
638,RT @susanvernor: My cousin sent me this video of him scaring his wee brother and I honestly can’t cope with how funny this is😭😭😂 https://t.…,0.16922090413594104
639,"RT @annewitha_e: 'you've been in power for 10 years and what have you done?'
👇👇👇
made Scotland better 
@STVNews @BBCScotlandNews @Channel4N…",0.21449182430266114
640,@brogandouglass @AllyBrogzP True friend 👏🏼,0.2003206155819173
641,@kaitlynlamontx @AleshiaChalmers @laurablake95 @FreeMemesKids Hate that 😂😂,0.19531901250400774
642,@NeeleyJonea Happy birthday Neeley hope you have a fabulous day! xxx 😊❤️🎉🎂🎁🎈🌹,0.4759217697980122
643,B O O M 👊💥 https://t.co/xOpT3Pcmsq,0.1910868868226996
644,@1987Gibbon I think I’m just jealous I never thought of it first! 😆,0.19320294966335363
645,@Kelseyboyle8x Always good gal😘😘😘,0.3018275088169285
646,"@Mrsdelboydave Know the feeling well... 🙄
😘",0.2119268996473229
647,"RT @xdeminess: Constant battle between not wanting to wear makeup so my skin clears &amp; wanting to wear makeup to hide my skin, waaahhhhh😩😩",0.11978198140429626
648,😍😍😍 gorgeous https://t.co/fb220vVBNB,0.29740301378647005
649,@TheHaraBand @galaxyxdevries_ @TheHaraJosh @TheHaraJack @TheHaraZack Nando’s🐔,0.1862135299775569
650,@AllyBrogzP @brogandouglass Don’t think so 😌😌😌,0.25969862135299776
651,Brilliant @NatGalleriesSco #AccessableArt  #LoveIt ✨ https://t.co/lJZqlAxOqk,0.1894838089131132
652,RT @T4ylorFinlayson: The amount of times I’ve said “diet starts Monday”😭😒,0.13703109971144598
653,RT @lucyythomsonn: absolute FACT grey cottons on a boy is sooooo gorgeous 😻😻😻,0.2860532221865983
654,Absolutely loving @robbeckettcomic banter/narrating on @CelebsGoDating! Makes the show! Has me in stitches 😂 Top stuff! 👍🏻👏🏻,0.24789996793844182
655,"RT @DavidBairdSC: Messi has played against 82 different teams in his Barcelona career.

He has scored against 71 of them 

⚽️🐐 https://t.co…",0.23321577428663035
656,I just want my bubba to sleep throughout the whole entire night ... these night feeds are killing me😩😭,0.13741583840974675
657,RT @RCS_MT: Some sneaky pictures from rehearsals today. Spring Awakening opens two weeks on Saturday 🤘🏻🎤 https://t.co/5asz0s35sA,0.19749919846104522
658,"RT @Az_Aljabri: كانوا يقولون الاهلي عبارة عن السومة 
وبعد فترة قصيرة اتضح لهم ان الهلال عبارة عن ادواردو 👌🏻 https://t.co/582kVMpX9B",0.2030779095864059
659,@itsclaireyx You just want to nap though and not watch films with me 😥😂 I know you! 😂❤️,0.25097787752484774
660,@ThatCarterBlunt @EeveeHearts I would appreciate that. 😘,0.2119268996473229
661,"RT @annewitha_e: 'you've been in power for 10 years and what have you done?'
👇👇👇
made Scotland better 
@STVNews @BBCScotlandNews @Channel4N…",0.21449182430266114
662,@brogandouglass Mmm I think not 😂😂😂,0.20949022122475155
663,The amount of times I’ve said “diet starts Monday”😭😒,0.13703109971144598
664,🎉🎉lovely dinner out with fabulous ruth and her pals and I drove 😇😇😇!! Happy birthday ruth see… https://t.co/BdHG5OoZic,0.3745431227957679
665,@Laurawhiteoffic Hey Laura hope you’re well xxx ❤️,0.2148124398845784
666,RT @rosscolquhoun: 👀 https://t.co/fL5Nd9kv8I,0.1710163513946778
667,RT @susanvernor: My cousin sent me this video of him scaring his wee brother and I honestly can’t cope with how funny this is😭😭😂 https://t.…,0.16922090413594104
668,Failing bio😭,0.16101314523885862
669,😍🔥👌 https://t.co/kQm2M6Mpfa,0.25546649567168966
670,@Tommmbro @_EllaSinclair @givenchyass 😂😂,0.19531901250400774
671,@1Samcotton Happy birthday Sam😊 hope it’s been a good one!Xx,0.2082718820134659
672,RT @MussaTariq: یہ وھی گیراج والا میکینک ھے نہ   #Justiceforsafdar😅 @MaryamNSharif https://t.co/A9Fr2yfBDl,0.17839050977877527
673,👏👏👏 https://t.co/2Z2LIfGiL4,0.26700865662071177
674,The mother on the right❤️ https://t.co/Nse4eyV7ob,0.2148124398845784
675,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.16787431869188846
676,Why do people praise photographers from the past? None of them had to spend half an hour trying to think up a caption for @instagram 📷,0.19454953510740625
677,Thanks to Sandra T and Sandra O for speaking to us. 👩🏻👩🏼 https://t.co/QlrMP25A0t,0.1755690926579032
678,@theangry_wasp 🐝 Buzz off.,0.18050657261942932
679,"Oh, I’ll definitely have to try this, if only for market research purposes 😬 https://t.co/g2rVkjTMvO",0.17941647964091056
680,RT @MussaTariq: چور کی داڑھی میں تنکا پنجابی کا محاورہ کانے نو کاں کھوڑ جانا اے #patwari😃😃 https://t.co/mtcwoqSdwS,0.2384097467136903
681,@maxandharvey Think you should follow me ❤️❤️,0.26264828470663676
682,"20 strong G’s doing the OB tiing, gerrrrrrron 👬☝🏼🍾 @OceanBeachIbiza https://t.co/5Kz6LOJL98",0.1830073741583841
683,@JayFromTGF I lysm ❤️,0.2148124398845784
684,@_meganscott 😱😱😱,0.20352677140109013
685,"@tashagartside @EmilyKoch Good find, Tasha. 👍",0.20038473869830076
686,@Jack_Maynard23 @JayFromTGF Ahahahah jack 😂,0.1811478037832639
687,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.13350432831035589
688,Nothing worse seeing one of your girls upset and there’s nothing you can do 😭💔,0.1532542481564604
689,@MisMaz83 @malejudge You’re welcome hope you’re well 😍,0.2104520679705034
690,@HappyBritScot @graeme_from_IT @CragFell I try not to use Bing but W10 thinks I should. 😖,0.15703751202308436
691,RT @susanvernor: My cousin sent me this video of him scaring his wee brother and I honestly can’t cope with how funny this is😭😭😂 https://t.…,0.16922090413594104
692,@HannakinSky @TheWomenOfWho Yes and I cry like a baby every time I watch it! What a precious human ♥️,0.2091054825264508
693,@_hollyxoox 😍,0.2104520679705034
694,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.16787431869188846
695,"RT @Az_Aljabri: كانوا يقولون الاهلي عبارة عن السومة 
وبعد فترة قصيرة اتضح لهم ان الهلال عبارة عن ادواردو 👌🏻 https://t.co/582kVMpX9B",0.2030779095864059
696,@Amy_appleby Ur ain’t half ranting these days eh 🙄😂😂😂❤️,0.2573260660468099
697,@StaceyWedlock5 ❤,0.2148124398845784
698,RT @Mhairibo: Getting through the week of studying by thinking about my travels around Scotland 😍… https://t.co/LJalcV2gr8,0.2104520679705034
699,@eloisewatsonnnn Don’t feel too lucky ur the only person I️ know from livi😭😭😭😭😭😭😭😭 joking WuV u miss u the most it’s sad,0.11926899647322861
700,"@tttinplay Thank you Sir, very well done on the 26's 😆👌🏻",0.2293042641872395
701,RT @JamTarts: Happy Wayne Foster Day! ⚽️🎈🎉 https://t.co/3FVma6PcAs,0.2998396922090414
702,"Hey Ronda Rousey haters, get this. Her first love was pro wrestling. She’s always wanted to wrestle. 😱 
Still hate her?",0.17915998717537673
703,Getting through the week of studying by thinking about my travels around Scotland 😍… https://t.co/LJalcV2gr8,0.2104520679705034
704,Some laugh booking ocean beach for 18 cunts like well done @Markscott_3 &amp; @RyanWeston97 some shift👏🏻🍾,0.2003206155819173
705,@CaffeinatedBard Thanks 😉,0.1966655979480603
706,@Joe_Sugg Mikey is so big head like literally he can’t fit through the door 😭😂😂😂😂😂😂,0.2460403975633216
707,@itsclaireyx You serious or piss taking? 😂😂😂,0.20949022122475155
708,anyone wanna transfer me about a grand to buy everything from @gymshark !!? 🙋🏼‍♀️🙋🏼‍♀️🙋🏼‍♀️🙋🏼‍♀️,0.2913754408464252
709,RT @MichelleGr4h4m: @SamsHusband @TrulyScottishtv Well you're oan here 😱😱 Yer quite bloody capable o openin yer eyes 😜,0.22051939724270603
710,I’m actually a new person these days I love it 💃🏻,0.21404296248797694
711,RT @MichelleGr4h4m: @SamsHusband @TrulyScottishtv 😂😂😂😂😂😂😂 now ye should ken by noo!! I take nae prisoners 😂😂😂😂🙅🙅🙅,0.2840012824623277
712,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.16787431869188846
713,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.16787431869188846
714,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.16787431869188846
715,Constantly feel like I want to burst into tears. Hate this feeling 😫😢 !!!!,0.1581276050016031
716,"@MeganShersby @JackDAshby It’s is a notebook :) Kindly passed on by Waterbeetle legend Garth Foster! 

Thanks again Megan - so delighted 😁",0.1957678743186919
717,"Why's my Facebook bring posts up from weeks ago, look like a weirdo liking pictures thinking they have just been put up😭🤦",0.16101314523885862
718,@RobynMcLean20 💓💓,0.25213209361975
719,Pesto chicken pasta 💯,0.1746713690285348
720,My wee loves 😍 #LoveYourPetDay https://t.co/sLLlBl0yyl,0.2104520679705034
721,@pinstripedline @UKDefJournal Lmao did STABs teach them to shape head dress! 🤦‍♂️,0.1749919846104521
722,"RT @RyanKearney___: OB booked , can a get a gerrooonn ? ☝🏼",0.18679063802500803
723,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.16787431869188846
724,RT @kiiimberellla: Ready to have a productive ass day❕ Lots on my to do list 📌📚 @EdNapierPublish #publishing #PublishingPostgrads https://t…,0.1756973388906701
725,@JamesMelville @PrecisionHomes_ Done. Like your tweets. 👍,0.20038473869830076
726,"A fantastic game today between our U15 rugby side and @LHSrugby14 - great people who played a fantastic brand of rugby. 

👍🏽",0.20038473869830076
727,RT @TrenMissle: @Davviin You never got back to me fam 😏,0.18826546970182753
728,"RT @alexandra_gros: Alors collègues scientifiques, c'est quoi vos erreurs ? 😀",0.2033985251683232
729,RT @reizkultur: I'll talk at the Braemar Mountain Festival about my bikepacking trip around the 🌎 &amp; will run a workshop &amp; guided ride after…,0.18743186918884258
730,@HappyBritScot @graeme_from_IT @CragFell Me.  😳,0.16813081115742226
731,"RT @_caatherinex: Always appreciate ur grandparents, most precious people ever😢👵🏼👴🏼❤️",0.257197819814043
732,@DaleMclean8 😂 https://t.co/PsiK8tucAP,0.1811478037832639
733,I also need to go to a fucking gym because my arms are embarrassingly thin 😩,0.14337928823340818
734,"RT @HeriotsRugby: 📢 Saturday 24 February 📢
🏉 @TRI_Rugby 🆚 @HeriotsRugby XV
⏰ KO 14:30
👤 @Graham_K_Wilson back in action at Goldenacre!
💻 Fu…",0.32920807951266434
735,RT @sarahxxxnicol: Typical girly tweet but omg the day I get my lips done will be the BEST day of my life 💉👄,0.22032702789355563
736,RT @susanvernor: My cousin sent me this video of him scaring his wee brother and I honestly can’t cope with how funny this is😭😭😂 https://t.…,0.16922090413594104
737,@pilotbeeruk @TempestBrewCo @GAliBaxter 😂😂,0.19531901250400774
738,RT @BroghanMcneely: These Accountancy exams are actually going to be the death of me 😫😫,0.14838089131131774
739,@siferry8 👍🏻👍🏻👍🏻,0.2672010259698621
740,@ForumBooks See you soon. Looks fantastic. Well done. All that hard work has paid off. ❤️📚❤️📚,0.3057390189163194
741,@Chris_Stark Brewhemia is good 😊,0.2082718820134659
742,"OB booked , can a get a gerrooonn ? ☝🏼",0.18679063802500803
743,How is it only Tuesday 🤔😴,0.16184674575184355
744,"RT @Az_Aljabri: كانوا يقولون الاهلي عبارة عن السومة 
وبعد فترة قصيرة اتضح لهم ان الهلال عبارة عن ادواردو 👌🏻 https://t.co/582kVMpX9B",0.2030779095864059
745,These Accountancy exams are actually going to be the death of me 😫😫,0.14838089131131774
746,Get urself a hacker with morals cos he about to fuck u over but least he lets u know before hand 🙏🏻🙏🏻🙏🏻🙏🏻 https://t.co/EemgexmAfy,0.2739339531901251
747,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.16787431869188846
748,RT @angelamurrayx: Omfg Hideout cant come quick enough 🤩🕺🏽🌴🔊!!!!!!! https://t.co/kTNuKVhYMf,0.2265469701827509
749,"RT @DavidBairdSC: Messi has played against 82 different teams in his Barcelona career.

He has scored against 71 of them 

⚽️🐐 https://t.co…",0.23321577428663035
750,Oh ya fucker 😂 https://t.co/dD2bXJq3u2,0.1811478037832639
751,soo many exciting things/ nights out coming up🙊💃🏽,0.24347547290798335
752,😭😭 https://t.co/AHNmDmBINZ,0.1550496954151972
753,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.16787431869188846
754,"Listening to some ska this evening. This...👌

The Bodysnatchers - Let's Do Rocksteady https://t.co/JFiC5uGuGE",0.2030779095864059
755,Warms my heart the first time chuck says I love you too Blair 😭,0.16101314523885862
756,RT @susanvernor: My cousin sent me this video of him scaring his wee brother and I honestly can’t cope with how funny this is😭😭😂 https://t.…,0.16922090413594104
757,"“If you play good songs in a concert do you get sweets after?”

“Yeah, sort of” 

😂😂😂 https://t.co/fyqn6TeEQB",0.20949022122475155
758,@yvieburnett We’ve missed you 😁,0.1957678743186919
759,"RT @annewitha_e: 'you've been in power for 10 years and what have you done?'
👇👇👇
made Scotland better 
@STVNews @BBCScotlandNews @Channel4N…",0.21449182430266114
760,@Vikkkk14 Must of hurt using that part of your body 😳,0.16813081115742226
761,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.16787431869188846
762,@britneyslowX Fussiest eater Iv ever known but loves fungus🙈,0.19467778134017316
763,RT @JamTarts: Happy Wayne Foster Day! ⚽️🎈🎉 https://t.co/3FVma6PcAs,0.2998396922090414
764,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.16787431869188846
765,@AwayDaysVideos @AwayDays_ @DarranTaylor91 @graham_hogg scenee 😂😂 will griggs on fire 🔥🔥,0.21314523885860853
766,So good to have time to call back home and catch up with my family. ❤️ One of the sacrifices I’m making to be here.… https://t.co/t2KvIzNkOx,0.2148124398845784
767,Last day with my Primary 1s was emotional😢 hopefully be able to be back with them as soon as my training for my new… https://t.co/3J1gvWTFnD,0.16742545687720425
768,My knees are absolute agony now 😭 #oldwoman https://t.co/MOY181tDmd,0.16101314523885862
769,Made me laugh more than it should 😆 https://t.co/RjJMs8N0wt,0.19320294966335363
770,@RossBurns19 Hahah that’s true mate some night that turned out 😂! Gutting training when champs league is on eh 🤦🏼‍♂️🤦🏼‍♂️,0.19717858287912796
771,@leighaaann i feel so proud n happy for u ❤️ xx keep up the good work 💪🏻,0.25040076947739665
772,RT @JamTarts: Happy Wayne Foster Day! ⚽️🎈🎉 https://t.co/3FVma6PcAs,0.2998396922090414
773,@Davviin You never got back to me fam 😏,0.18826546970182753
774,on ye go @Hermesparcels 👍🏻 https://t.co/2JdkLlfKyE,0.20038473869830076
775,@SiameseAngels @BigotedVsBigots Please save these innocent furry babies 😿😿😿😿😿😿😿,0.0
776,"@tttinplay Aye very nice Mark,always got to go blow everyone else out the water eh!?😂👍🏻 https://t.co/gVALmVLSrn",0.21455594741904457
777,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.16787431869188846
778,@lewisrw14 Thanks Lewis ❤️,0.2148124398845784
779,RT @xdeminess: omg hello I have never wanted a pair of sandals so much in my whole life 😻 https://t.co/v80b0sSMUI,0.20666880410387944
780,I have taken treat yourself to a whole other level this month and I don’t even feel bad about it 💅🏾💸🛍,0.20205193972427063
781,"RT @EmmaWillDrainU: Get to stay in some of the most beautiful places in the world, funded by you pigs. While you live your life in debt. 😂…",0.1811478037832639
782,RT @danielleframe: When ur eating heathy but u feel shit and just wanna eat everything bad 😕,0.1415197178582879
783,RT @EmmaWillDrainU: Let out a little oink as you empty your wallet and give me all your wages 😂🐷 #findom #paypig https://t.co/q02Ky1XNNg,0.20474511061237577
784,@carlabump @completechimp Go lacy 😉,0.1966655979480603
785,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.16787431869188846
786,"RT @DavidBairdSC: Messi has played against 82 different teams in his Barcelona career.

He has scored against 71 of them 

⚽️🐐 https://t.co…",0.23321577428663035
787,RT @EmmaWillDrainU: A good #paypig paid for my gym membership this month. Who's paying for next months? 😂 #walletrape #findom https://t.co/…,0.1811478037832639
788,RT @susanvernor: My cousin sent me this video of him scaring his wee brother and I honestly can’t cope with how funny this is😭😭😂 https://t.…,0.16922090413594104
789,"RT @_ElizabethMay: ⭐️Whenever I meet new people⭐️
Me: I'm nervous
Anxiety: KEEP TALKING
Me: I think I'm talking too much
Anxiety: THERE'S A…",0.2413594100673293
790,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.13350432831035589
791,@sparkyhmfc74 😂😂 might be shite but that night was still class because of him. Tbh I never seen it either mate I ha… https://t.co/dh9qIamP4Q,0.19531901250400774
792,@ElisabethGreeno Omg I feel the same. Even when I’m stressing about InDesign I’m still loving it 😂,0.1811478037832639
793,@elliehogarth___ HAHAHA that was so funny 😭😭,0.1550496954151972
794,RT @xdeminess: omg hello I have never wanted a pair of sandals so much in my whole life 😻 https://t.co/v80b0sSMUI,0.20666880410387944
795,1 goal every time man😭😴,0.15588329592818212
796,@britneyslowX Outburst 😂,0.1811478037832639
797,@annasloan1 @Team_Muirhead Good luck 🍀,0.1852516832318051
798,"@RossBurns19 He’s shite mate 😂! Didn’t even see the game had training gutted man, saw Willian’s two shots hit post unbelievable man!",0.1811478037832639
799,@melissaamy88 😂😂😂😂 I remember in China they didn’t even have toilets it was a hole in the floor to squat over! Haha… https://t.co/7meG5B0aSo,0.22366142994549537
800,@JaneyGodley 🧟‍♀️ 🧟‍♂️ F.C.,0.1749919846104521
801,@strachan_iain @JimSpenceSport Hope it stays open for the name alone. Marketing genius.....shite chef!!😂😂😂,0.20949022122475155
802,🎤 @jackrobertson https://t.co/9mcCRkGl4L,0.19749919846104522
803,@ChintzCurtain 😘😘😘,0.3018275088169285
804,I literally love every choice they've made so far for Series 11 ❤️ #ÐOCTORWHϴ #DoctorWho https://t.co/no2VEJUQuW,0.2148124398845784
805,@MChines2018 Oh lord. Twitter hoes unite 😂😂,0.19531901250400774
806,@hertz77 Rise of the footsoldier 2. Set in 90s all wearing Luke jackets 😂,0.1811478037832639
807,RT @xdeminess: omg hello I have never wanted a pair of sandals so much in my whole life 😻 https://t.co/v80b0sSMUI,0.20666880410387944
808,@ClaireMonaghanx ❤️❤️❤️,0.31048412952869514
809,Soooo fed up😴😴😴😴,0.14645719781981406
810,@Charlie_Dango @sooby72 @LittleMix 😂😂😂,0.20949022122475155
811,Nothing worse than just wanting to crawl into bed but then realising you haven’t put new sheets etc in yet 😩,0.14337928823340818
812,"RT @annewitha_e: 'you've been in power for 10 years and what have you done?'
👇👇👇
made Scotland better 
@STVNews @BBCScotlandNews @Channel4N…",0.21449182430266114
813,RT @EmmaWillDrainU: A pig that knows what he’s talking about... something even more rare ✌️ https://t.co/PJvj7tVHtP,0.1966655979480603
814,"Bum, just had another email from AU saying the email was sent by mistake and my submissions are still pending. Gutted. 😞",0.15941006732927224
815,@TalynSunshine Happy Tuesday Talyn!! Btw I love ur name haha💜 I love all ur tweets because u are so motivational an… https://t.co/V6AbWoAYxq,0.20891311317730044
816,ALWAYS when I have plans coming up my skin turns rank 😭😭😭😭,0.14312279576787434
817,RT @EmmaWillDrainU: A pig that knows what he’s talking about... something even more rare ✌️ https://t.co/PJvj7tVHtP,0.1966655979480603
818,Nae danger did I just watch a video of Liam Gallagher talking to wee kids about how he loves loud farts 😂😂😂,0.20949022122475155
819,RT @JamTarts: Happy Wayne Foster Day! ⚽️🎈🎉 https://t.co/3FVma6PcAs,0.2998396922090414
820,Cannot wait for a night in nics with the girls on sat 👏🏻,0.2003206155819173
821,"RT @DavidBairdSC: Messi has played against 82 different teams in his Barcelona career.

He has scored against 71 of them 

⚽️🐐 https://t.co…",0.23321577428663035
822,RT @rosscolquhoun: 👀 https://t.co/fL5Nd9kv8I,0.1710163513946778
823,@strachan_iain @JimSpenceSport Honestly outstanding name for a chinese. 😂😂👏👏,0.26200705354280224
824,Happy birthday @amykirk_  hope you had a good one lad x 🍻,0.19980763065084967
825,"@BloodyPolitics @graeme_from_IT @theSNP Sorry, I'll have a word with the team dedicated to covering it up in Sainsbury's. 😉",0.1966655979480603
826,I think I need to learn to accept I can't drink how I used to when I was 18 💔,0.15921769798012186
827,@Jamiebe00063007 Draw😂😂,0.19531901250400774
