289,@MilesBriggsMSP @ScotParl Great news!! Fantastic to see our local beers with you. 🍻 Thanks Miles! #craftbeerforall,0.1467514434,
290,This is top drawer 😂😂😂 https://t.co/xBCL8ciUkP,0.157787035,
291,Absolute perfection 😍 https://t.co/DWsvwbJpWI,0.1588832858,
292,Fantastic! 😂 #BadAssCow https://t.co/ls7phEY4nN,0.1254841774,
293,"it's meeee, grab a windbreaker , excellent dog walking attire 🐶 https://t.co/VQizLY2AVY",0.1514287802,
294,🏠sweet 🏠,0.1824161368,
295,@ScottCapaldi Thanks scotty 💪🏼💪🏼💪🏼,0.2310165899,
296,"@nordish_fischi Du Liebe, danke 😘 Ich notiere dich als Krankheitsvertretung 😁",0.193378645,
297,#DontTakeMeHome 🇬🇧❤️💙,0.2562303588,
298,Aberdeen fans making the long journey to Easter Road 😀😂 https://t.co/VjtuyPu59a,0.1669955419,
299,Ducking shite being on a shakes only diet and everyone at work has got class scran😭,0.1025359936,
300,@Jadey_burns happy birthday hen 🤗🐳,0.1188335891,
301,"So I decided to see what everyone's talking about and watch the new #QueerEye on Netflix. ""Is that a douche?"" ""No, it's a shower head!"" 🙈",0.1409047723,
302,Sitting at the waiting bit at the doctors and this wee girl goes to her mum ‘i just poo’d myself’ 😂😂,0.1416356062,
303,"Still time to register for our trade portfolio tasting on Monday! 10am - 5pm @ Henri.
✉️… https://t.co/odxiES0BPE",0.1276035957,
304,This is so cute😭❤️ https://t.co/POnE5e9SyX,0.1570562011,
305,"@FOHeming Sound advice mate👌

Do you remember Neville from the Call Centre? 

""Surround yourself with great people…… https://t.co/tk8g0sBSvP",0.1504786962,
306,@LilliardGin Happy birthday Kate and Lilliard! Hope you're skipping around the room in celebration 🎉,0.1632682891,
307,"@spacedad1098 16 😱 just checked here, forecast high tomorrow for us is 7! Think my bike will be in the garage a bit longer 😩",0.0963239056,
308,@Skiddler @Willumscapes @HaniJacqui Wow 😳 ur turning me on,0.1106482497,
309,@SergioYedo Yassss! 😁,0.1421471899,
310,"#paddythehorse selfie, less than a month to St Patrick’s day and we’re ready to go 🍀🍀🍀 https://t.co/B1HdszQKfJ",0.1718190455,
311,@BexyAnn15 Living the dream 🙌🏻,0.1501863626,
312,Work tonight then finally off 🎉🎊,0.215961412,
313,@spacedad1098 Lucky you. Baltic here ❄️,0.1463129431,
314,Starting to think the Corbyn people were right about centrist political commentators not really having a clue tbh 😳 https://t.co/3TliAyyG2J,0.1106482497,
315,@Kayla03875200 Thank u hunni pie 💘 I sure will lysm xxxx,0.1592487028,
316,Big up vitamin shop in Grangemouth. Stock is unreal👏🏽 sorted out for the next few months atleast,0.1473361105,
317,💥TICKETS ARE NOW LIVE 💥 Click the link in our bio to get yourself a couple tickets to our… https://t.co/3EjXN8mS7U,0.1309654316,
318,@TanaCollins7 So you sorted out your Blonds from Blondes! 😁,0.1421471899,
319,@lewisrw14 @meganmcgowan981 me on wed😭😂 https://t.co/AeWN2Nx1MH,0.1186874223,
320,Looks brilliant. All we need to do is update that wallpaper 😜 https://t.co/METHpmBvVk,0.1425856903,
321,"https://t.co/NnasI343Mk

Waterfall: Written about a girl I once knew 😢, this was about asking her to open and let m… https://t.co/Wr9t6LZfgG",0.1098443324,
322,"Excited to be talking about tidy text mining in #rstats at @edinb_r tonight! 📈📄📊🥃🏰

How did nobody tell me how beau… https://t.co/oa4i4P3AIC",0.1795658847,
323,"Funnily enough, I never tried this!! 😬 Mine wouldn't have cleared the line out!! You try this @matt9dawson 👍 https://t.co/T8YTJCID1J",0.1615873712,
324,Blood donors are 🌟🌟🌟 undying gratitude https://t.co/IE1yn8i1Bg,0.1810275524,
325,@lynnanderson442 @laurastandalof1 Ooh dear 🙈🙈,0.172476796,
326,Edinburgh is such a beautiful city! ❣ Amazing weather too! ☀️ https://t.co/h9H8oN7lMo,0.1433165242,
327,It’s called The Huxley Old People’s Home....😜🍺 https://t.co/0h963YS9Ib,0.1786158006,
328,My absolute fave angel @emmmaturnerr selected 😍 u go gal https://t.co/Xd203pkwlv,0.1588832858,
329,We’re at Craiglockheart campus today spreding that #paddythehorse love 💗 If you see us come say hi ✋🏼✋🏼… https://t.co/UD2O7gFsv3,0.1757655485,
330,6️⃣🔙👆 More from the capital. #Scotland #Edinburgh #PrincesStreet #PrincesStreetGardens #park… https://t.co/4qVgUUChwe,0.1471899437,
331,🔟🔙👆 Busy busy busy. #Scotland #Edinburgh #EdinburghCastle #PrincesStreet ##PrincesStreetGardens… https://t.co/ADUAmWZubB,0.1471899437,
332,@nataaliexxx Thanks nat 😊xx,0.1563984506,
333,"@skyekirklandxx Oh wow lovely, thanks darling 💕💕",0.2017101513,
334,nothing gets me more raging than being ignored 😤😤,0.0787838924,
335,Just love Lachlan cuddling in for a nap👩‍👦 There will become a day when he doesn't want a mummy cuddle. So I cherish these moments 💙,0.1773002996,
336,Abbi tuu app 3 weeks pehlay keh rahay thay kay Pak mein asa koi Network nahi. Abb achanak say 😂😂😂 https://t.co/I4HCDCauX6,0.157787035,
337,Adiyala or Jeddah 😂 https://t.co/7k6jkP3s5l,0.1254841774,
338,"Lagta ha NS nay khuch kiya ha Gulalai kay sath, beechari daar gayee ha 😂😂😂 #HaqHaq https://t.co/LU0pGjuG5s",0.157787035,
339,@MicaelaMcK9 Thank u baby 🤤❤️ luv n miss u C u soon xxx,0.1638529562,
340,@lynnanderson442 @laurastandalof1 You both enjoying your Sauna/Spa day?? 😞 Where's your hotel...,0.1007089089,
341,@melissajolly47 Thank u hunni 😘🥂,0.1605642038,
342,@Redtom1903 @Shay2920 @nmcginn10 Cheers 😊 COYR,0.1563984506,
343,Like my man's like my whisky.. Smooth 😎😂😘 #scotchwhisky #whiskyorwhiskey #whiskeylibrary… https://t.co/j1oYxgulFm,0.2125995761,
344,@BrionyMonroe @MrDanny_Jackson @unsubactors @dickie_kate Enjoy Briony. 😀❤xxxx,0.2053643207,
345,@ArtVandelayEBT 😂😂 the gun nuts are gid fun to wind up like. Mental that guns are a political issue. Mongs,0.1416356062,
346,@LeonLinsay 😂😂 naw just something I read on here,0.1416356062,
347,@davidmartin033 @benfergusonshow 😂 aye yer gun will do a lot of good against drones an shit,0.1254841774,
348,@Bobbyg444 @benfergusonshow @AlisonB75075142 😂😂😂 yous are all fuckin stupid as fuck man. Clearly none of you gun nu… https://t.co/AvFLXvNfRn,0.157787035,
349,"👇x 16,000 .... https://t.co/ezL3xZvfr0",0.1273843455,
350,"@Katinka471 Awwww, danke! 💚😘",0.2085069064,
351,End of recess wee walk up Calton Hill. Back to work Monday with clear head and less scruff! ☺️ https://t.co/VKADxy74Bg,0.1573485347,
352,Me too - she’s really rather lovely ❤️😜 https://t.co/4RDuVlig4K,0.1971058978,
353,@BeverleyWatkins thank you so much for supporting Hannah! Hope you are well 😊,0.1563984506,
354,@invuc @Pogbawi اكثر تغريدة ضحكتني فحياتي 😂,0.1254841774,
355,Gimpy cuddles? 😘 https://t.co/mq8jEBGrYX,0.1605642038,
356,I miss broad city being on now tv 💔,0.1004896587,
357,الاسطورة 💚💚 https://t.co/fkfJH7rEWT,0.2052181539,
358,"😂😂😂😂😂 
Grow up https://t.co/8SOMYywfJi",0.1900898926,
359,Plenty of pubs in Cannonmills or Stockbridge...I’m currently in The Huxley at the West End enjoying a superb pint 🍺… https://t.co/7CIfsIXWQ6,0.145362859,
360,Apparently Ross McCrorie and Jason Holt should be gettin a game for Scotland 😂😂😂😂,0.1739384638,
361,Oh my pay slip is looking tidy🙌🏼,0.1501863626,
362,😭❤️😩 this makes me so happy! 🙏🏾 https://t.co/7mUImchUjF,0.1606372871,
363,@JamesW_754 If at first you don’t succeed....just head to the pub for a pint 🍺😜,0.1786158006,
364,@EllenClarkson2 @DomonicCasey That makes it a bit less weird then😂 can only think of how long that took😂😂😭😭,0.1441935248,
365,"As if I slipped on ice this morning,winded myself,and broke a fucking rib 😂",0.1254841774,
366,Couldn't put this any better ❤️ https://t.co/uRdXCNYjo7,0.1638529562,
367,@DaisyyMeadows @JohnRonaldHassa @IsThisAB0t @TS_3502 @flashgrim 👍,0.1474091939,
368,♥️💃👯‍♀️🎭 https://t.co/QjAbxYMZcy,0.243075349,
369,@erinaitchisonn Thank you pretty 😙,0.1661916246,
370,@alex_chauvelin 😭😭 I’ll try no lak,0.0957392385,
371,@bekah678 Thank u sexy Becky 🤩😘,0.1605642038,
372,Holy shit man 😳 https://t.co/e8mk71sHP3,0.1106482497,
373,@kiaramcdonaldxx Thank u sexy bum !!! Lots of love see u soon 🕺🏼❤️,0.1638529562,
374,@CaitlinRoboxxx Thank u cAitlin !!! 😙😙,0.2230505006,
375,THE SNUTS ARE ON 🔥 #THESNUTS #EDINBURGH #WHITBURN #WESTLOTHIAN #LADS #SCOTTISH #TALENT @ The Caves https://t.co/aVzrJDnGxK,0.1194913396,
376,@chloeobrien21 Thank u baby cakes 💘 luv you loads  !!!!,0.1592487028,
377,@taraduffy Thank you baby !!! 😘,0.1605642038,
378,@laurenoniell happy birthday baby !! I hope you’ve been spoiled 😘😘 Xx,0.2117956588,
379,Merry Birthmas @cloudwaterbrew 🎈This was v tasty 🎉 Thanks @Ben_Hislop for the assist 🤝 https://t.co/apcnxVrlAU,0.2157421618,
380,@alex_chauvelin This is so cute 😩❤️ luv u babe celebrate sooon xxx,0.1369582694,
381,@savannah_kxx @ellemurray Luv u 2 the moon n bk 😘 night out sooon U riot !!!  Xxxx,0.1605642038,
382,@EllemurrayXX happy 18th birthday hun bun !!! Have a fabb day&amp, weekend. Love u lots 🥂🤩❤️,0.1638529562
383,Cheers mate.. you will enjoy this one styles will jel nicely! A fight that will get me right up there 👊🏽💥 https://t.co/ewqX11jES0,0.1368121026,
384,@GaryHowie1 Mon the skins!!! 😂,0.1254841774,
385,Scotland ❤️❤️❤️💕,0.3190820726,
386,@HugebyName @frankienbennys Still got a few months in my 30s 😉,0.1431703574,
387,Our talented neighbour &amp, Scottish BAFTA winner @DuncanCowles - 12 mins in. Give it a 👂.  https://t.co/ygC9xHYX5E,0.0993934079
388,https://t.co/4sUA7Yzc0k proud 😂😂😂😂,0.1739384638,
389,@G_Paris1 @nicholasturrock I’m a fan 🙋🏻‍♂️,0.1539136154,
390,@Ned_Stevens1 @QatarBear1872 Over n over same old pish... 💤💤💤,0.1904553095,
391,"@scanfer @Pod_Point Great to have this at new @LidlUK store in Slateford, #Edinburgh 😊⚡️🚗",0.186216473,
392,"@sbreingan I love noise and base, not sure my neighbours or family do tho! Stop trying to talk me out of it 😄. Will… https://t.co/lN238teKew",0.1401008551,
393,"@Ned_Stevens1 😂😂fatso, deary me, you are 12 eh🤪 had more grown up pish fi a school bairn..you actually think your c… https://t.co/tWVcShGcSY",0.1416356062,
394,Epic 😂 https://t.co/75u2Hr6o4Y,0.1254841774,
395,Last man standing fixtures for week 2. Get your picks in 👍🏼 https://t.co/68aEyMGuBk,0.1474091939,
396,@Ned_Stevens1 @norrieblack1 Grave robbers 👋,0.139516188,
397,Damagh kay oper b tuu skin hotti ha na #HaqHaq 😂 https://t.co/9pO1eygq8v,0.1254841774,
398,💩💩💩💩💩💩😜 https://t.co/IWGMUzeVEZ,0.0917196521,
399,@_Bheanian_ @CelticTV @kwalsh96 😂😂😂,0.157787035,
400,"My heart actually broke reading this, what a truly horrible experience that must have been 😢😢 https://t.co/5yuEpReY6r",0.1103559161,
401,@suzannezeedyk @GLoganEd @JohnSwinney Let’s ensure our children are happy and watch them flourish ❤️,0.1638529562,
402,"A bit of ghost hunting at @AuldReekieTours for @gemmartin1105 and I’m not afraid to say, she kept me safe 🙈👻😜 https://t.co/8NW0U80uiv",0.1908207264,
403,@Ned_Stevens1 That’s what happens to stalkers🤪😎 enjoy ur trophy less days 💚💚,0.2411020975,
404,listen to the big man mark👇🏻 LIV x https://t.co/sLWPszD46I,0.1273843455,
405,@aidanross07 Thanks AR ☘️💚,0.1572754513,
406,@ryancampbell43 Cheers lad 👍,0.1474091939,
407,@meheggann 😂😂😂 legend! Thanks doll 😘,0.2090184901,
408,👋🏻 hallo me! This little thing of beauty is our halloumi and pink grapefruit salad.… https://t.co/r2KTQBUlpY,0.139516188,
409,@paulp79 Nah a salad 😂,0.1254841774,
410,"Baby apples caramelised with brown sugar and sweet Marsala wine , cinnamon and sultanas 😍 https://t.co/gsKe1PuBdQ",0.1588832858,
411,A video of the 4 storey stairwell we recently decorated inside a Georgian townhouse in #Edinburgh 😀.… https://t.co/bKpb1h8f26,0.1508441131,
412,Arancino Nero di seppia with Scottish white crab meat in a piennolo tomato salsa 👌🏼 https://t.co/2inbuk96tN,0.1504786962,
413,😎 https://t.co/DYJNTojXTw,0.1452166922,
414,Your patter is 💩😂😂 https://t.co/7Q2dfNYJfZ,0.1331579332,
415,@Ned_Stevens1 @iain4546 Ah so you’re bringing papers into it 👍 https://t.co/GkCYBWcxNk,0.1474091939,
416,Take a bow @BradleyNeil1 what a final 8 holes today to make the cut. Awesome golf 👏🏼👏🏼👏🏼,0.2233428342,
417,@VillePulakka @Microsoft I didn't! That's super👌🏾,0.1504786962,
418,De-cluttered and disinfected my whole apartment. Love a good clean. Feels like I’m living in a new flat again 😍,0.1588832858,
419,@GlasgowCityFC @Joanne__Paton Oh my lord someone tell me to never do that again🌚🤢,0.1432434408,
420,RIP to the 17 children and thoughts and prayers go out  to their families and friends at this horrible and sad time. 😓💔💔#ripflorida,0.0857998977,
421,@SFC_Girls @StenhousemuirFC Would be a pleasure 😊,0.1563984506,
422,Turkish Pizza for Lunch 😍 #InOven #Wait #Wait #Wait #Friday https://t.co/EHOJoKFJGM,0.1588832858,
423,"@lmacconnachie_1 happy birthday kid, have a good one mate 👍🏼",0.1474091939,
424,@elliealexander9 awww happy birthday Ellie! Have a lovely day. 💞xx,0.1633413725,
425,Please tell @38_degrees to campaign to #StopBrexit 🇪🇺- https://t.co/oVUxi1fTk6,0.1938902288,
426,🎶🎵 Sunshine - @matisyahu… https://t.co/pmli1wIzAJ,0.1851202222,
427,@AgentScotland Great minds and all that 👍🏻,0.1474091939,
428,@emmasturrockx happy birthday pretty girl! Hope it’s a good one 👄,0.1439742746,
429,@kerr_fisher happy birthday 2 you !!!! 🐠🖕🏼 Have a fab day little one x https://t.co/NFB2qxutVi,0.1395892714,
430,Back in Edinburgh 🏴󠁧󠁢󠁳󠁣󠁴󠁿🎉,0.1632682891,
431,@rosiebremner_  dm me for details💸,0.1209530074,
432,How good do these look 😍😍😍 https://t.co/98FngF2Nwx,0.2579843602,
433,Snacks are key 🍪 https://t.co/Ny5sNoRGXw,0.1324270993,
434,aye but pure McLeish is a pure Rainhjarz bastert n broon is ken what a mean like no 😴#TartanTrannies https://t.co/3dNFqegg3m,0.1034860776,
435,@SamRintoul9 happy birthday sambo have a good one ☝🏻💙,0.1852663889,
436,@jakeclaarke Cheers jakey💞💞,0.2173499963,
437,@FraserOgilvie10 Happy birthday to wee mr muscle mate💪🏼,0.1498940291,
438,Tener de profesor a un tour manager que ha trabajado con artistas como Prince o Paul McCartney es un lujo 😍😍😍😍,0.3075348973,
439,@feesheal Well if you will drink wine with an 💯% sugar content... 🍷 🍑🤢,0.1650953738,
440,Thank you @dvillena_sport for your support! 💖,0.161368121,
441,@alexevans91 Also I strongly object to how under-rated Jungle Book is 😡,0.0966893225,
442,Catch this today or on BBCiPlayer. So proud of my nephew who’s used his own passion for adventure to spark ⚡️ that… https://t.co/Zq9x9hN1NF,0.1222685084,
443,@elliealexander9 happy birthday princess hope u have the bestest day ever 💘💘 https://t.co/nunQCkO2Sk,0.2091646569,
444,@totallyFabi Thank you! I'll wait for it!😃,0.1500401959,
445,"@alexevans91 1 Jungle book 🐯
2. Fantasia 🍄
3. Frozen ❄️
4. Lion King 🦁 👑",0.2318205072,
446,"@Sandys_afc1 @stbernardsAFC @SpartansAmsFC Over the moon at a 2-0 defeat. 

We are obsessed though 👀😂",0.1300884309,
447,Go girls! We loved having you @TweetPUNKs and know this is just the start of great things for you both 👏👏👏… https://t.co/Evrk202IKB,0.2233428342,
448,Wowzer 😍 https://t.co/LKjDVrD08I,0.1588832858,
449,Gong Xi Fa Cai! 🎊 Wishing everyone a fantastic Year of the Dog 🐕 from all of us here at MCFB .… https://t.co/WN6UDiAxhl,0.1789081342,
450,@YerMouse You'd brighten up the inside of the office 😊,0.1563984506,
451,"@Ned_Stevens1 @iain4546 Really 😂😂😂😂😂😂, err no its not..better than no major titles in your history.away and invade… https://t.co/tdwFJgWD9l",0.2062413213,
452,"GAME TOMORROW
@ScotAmFAEast 🏆
Vs @stenny_afc 
Larbert High School
1.30pm KO

@ScotAmFA @Scottish_AFF… https://t.co/HucQG3gNNy",0.1623912885,
453,RELEASE THE DA’S!!!!!!!!!! 👊🏼🤫 https://t.co/RtNC92O2bI,0.1259957612,
454,@Shaka_456 @Ghost115_R6 @tylerjfire @xAGSGx @Andyy_VeS @Younglnc_ 👌,0.1504786962,
455,Happy birthday beautiful @megwhittaker_ . Love forever baby girl 😍😘😍😘 xxx https://t.co/o0pEhCfIbo,0.3108967332,
456,@Pan_the_Puppy Nice 😈🔥🔥,0.1490170284,
457,Can we get this hidden from Steelers fans? They could get confused by the colours 😂 https://t.co/bqOwMH9J2C,0.1254841774,
458,@xAGSGx @Shaka_456 @Andyy_VeS @Ghost115_R6 @tylerjfire @Younglnc_ Good one mate 👌,0.1504786962,
459,"When the dog thinks it’s play time but the cat is going to war 😂

#edinburgh #siblings… https://t.co/HAzJ9nijYC",0.1254841774,
460,@DaveRobertson8 @The_Tman10 Took 6 off you boys once 😜,0.1425856903,
461,@BambrickChloe Thank u cuzzz ! 🤪💘,0.1592487028,
462,No voy teniendo una isla en Escocia que se ve desde Edimburgo 😂 https://t.co/Spyh88AxPx,0.1254841774,
463,@rossgoodwillie1 Thank you ma ladddie 🤙🏽❤️ RIP annnie it’s been a pleasure ! Xxx,0.1638529562,
464,@katherinebraby happy birthday babes🎉😘hope you have the best day and an amazing weekend🥂lots of love💓💓,0.3115544837,
465,@brookeinnesx Thank you babes ! 😊💋 xx,0.2068990718,
466,"@Loofah57060 Peter Mark Sinclair, you mean? 😃",0.1500401959,
467,"Buffett at work, happy Friday 👏🏽",0.1473361105,
468,"I AM BRINGING BACK #FollowFriday 🙌🏻

Yer man @samfromwelbot and his new wellness at work venture @HelloWelbot are n… https://t.co/WpnUKMhWXd",0.1501863626,
469,@hassinator_69 hallelujah 🙏🏻 Jesus the hand of the Lord has touched plastic too,0.1398085215,
470,Gorgeous sunny winters’ day in Edinburgh today! ❄️☀️❄️☀️ https://t.co/kmhqtFMX3g,0.2512606884,
471,I love a good #jRPG. 💜 #NintendoSwitch @tokyorpgfactory #LostSphear #IAmSetsuna https://t.co/wxEnezTdTm,0.1571292845,
472,@unknown_punter @AlanBomford Has been for me mate I used to win off them a lot believe me 😂PP WH 365 all in by the… https://t.co/ysJNfOoApv,0.1254841774,
473,"@Ned_Stevens1 @iain4546 There is something wrong with you, i can feel your pain 😎 and its hilarious",0.1452166922,
474,Happy Birthday Ishbel!! 🎂 Hope you have the best day n I’ll see you tomorrow💃🏼xxx  @ishbel1602 https://t.co/CCbbc9wh74,0.2077760725,
475,"Killer gym sesh this morn, needed that 💪🏼💦 #gohardorgohome",0.1843163049,
476,Happy #CareDay18 everyone! ♥️ https://t.co/eOy3IUmrRd,0.1573485347,
477,@policecommander Missed you from the previous retweet 🙈,0.1409047723,
478,You know what's funny is when someone needs you u there in minutes but when you need somebody they're too busy for u👍🏻,0.1474091939,
479,"@Ned_Stevens1 @iain4546 And again, you’re breaking ma heart 🤪🤪🤪😎",0.1452166922,
480,Wow 😂😂😂😂😂 https://t.co/AfqoBX5nMc,0.1900898926,
481,@Themcinallys Excuse you @Themcinallys ..... 😡😡😡,0.0714024702,
482,@louiseykins happy birthday gurrrlll! Hope you have a fabby day 😌💖💖 xxx,0.2486296865,
483,📷💋 https://t.co/ehZM1PuNSe,0.1912592268,
484,Early finish means lunch and bit of naughty shopping 💋 #louisvuitton #nespresso #edinburgh https://t.co/tTnTd6uwLM,0.1598333699,
485,@terileax01 happy birthday doll !! Have the best day ❤️,0.1638529562,
486,whens someone gonnae bring the famine song back? what a crowdlifter that was man. the seethe it caused was incredible 👏🏻🇬🇧,0.1863626398,
487,@BrendanCreed18 @SurbitonHC @eurohockeyorg @williammarshal4 @7Forsyth One of the best yet 😂👏🏼,0.1634875393,
488,"Saudades de mexer no cabelo do meu amor fds, aqui só mexo no meu 😂",0.1254841774,
489,@cammy1874 happy birthday my man❤️🇱🇻,0.1930863115,
490,20 minutes till Fish Friday 🐠,0.1395892714,
491,@KingGeorgeTV You da best Georgie 🎈,0.1618066214,
492,@rebeccajjxxx Thank u beauty !!! Sure I willl 🤤❤️,0.1638529562,
493,I’m actually getting so bored of BenDeLaCreme winning every challenge 🙄😴 #AllStars3 https://t.co/CJ8TsdgLno,0.1034860776,
494,@EllemurrayXX  happy 18th bday gorgeous !! Hope u have the most amazing day&amp, a fab time tomoz 😘💓,0.2090915735
495,🤣😂👌 @IssyPanayis @elspethpierce @jackxsaunders @therichwalters @Mikey_Lavin @tobytarrant @Johnnyvaughan @domisatwit… https://t.co/FDZ8XTRtj9,0.166630125,
496,@theoffcomers @_MBay @CumbriaZen @NWEMlive @paulturnerNWEM @Walney_Island @_SouthWalney @Art_Gene @CumbrianRambler @DockMuseum 💕,0.15552145,
497,So @beautybay parcel is due between 12 &amp, 2... let the house pacing commence! 😂😂😂,0.157787035
498,@makenzieMorganx I’m going to cum hard 🍆🍆💦💦💦,0.2713586202,
499,@natashafrances_ Thank u princess 👏🏼💘 I will Xxx,0.1972520646,
500,@FusionMandE You guys are always welcome - hope you're joining us for gin &amp, afternoon tea on the 26th? 😁🎉 #eventprofs,0.1960827304
501,@MegaanMcGowanx @ScottBrown8 im certainly a better player like 😜,0.1425856903,
502,"We 💗 our wee version of our logo! 
Designed by the fabulous @K8GeorgeDesign  who’s a graphic… https://t.co/GGvE7w1Z0n",0.1573485347,
503,Only girl in the world 🎧 https://t.co/QqdCM2tLWW,0.1395892714,
504,"Latest phone wallpapers ✌️
I found this gooorgeous art of Yurio bae 😍😍 but I had to keep lil bb Thomas around 😙😘 https://t.co/B5fznhn1QV",0.3503617628,
505,I’m pretty sure Robbie said his mum is making us steak pie tonight and that is good news 😄,0.1401008551,
506,You know when someone really gets on your nerves and then everything they do is annoying 😒😒😒😒,0,
507,"😭🤣😂💃🕺👍

@chillipipers @gordonsmart @RadioX @zanelowe https://t.co/ZxZXtr0oJS",0.2104070745,
508,🏉@BmuirSports brother in arms - Jamie and Rob Ure on life in Edinburgh and helping the push to #BTPrem survival https://t.co/Dzythtzpra,0.1458744427,
509,@abbiemartinn @GerryCinnamon 🙌🏼🙌🏼🙌🏼,0.2318935906,
510,@andylownslow Very nice 👍🏻,0.1474091939,
511,@GrantAitken3 Cheers lad 👍 x,0.1474091939,
512,"@chrisscott97x 😂😂 god, cheers lad 💜",0.1894321421,
513,@Abbey_Lough 😭 aye probs no !!! Thank u princess luv u miss u 🕺🏼❤️,0.1570562011,
514,Somehow we survived to the last weekend of lectures already!! @uoebusiness #EMBA 😅🤓🏆 https://t.co/a1zVz6ZTg4,0.1754001316,
515,"@Ned_Stevens1 Wtf has that got to do with hfc you retard😂😂 if you’re goingvtovtrawl internet, at least have the int… https://t.co/7I3z8a7xkF",0.1416356062,
516,Never been so happy to see Friday 🙌,0.1501863626,
517,@paultonspark George 🐽,0.1181027552,
518,😂😂 you are quality... 2 in the last 11 years fruitcake... 21/05/16 you remember getting pumped 💚💚💚 https://t.co/LauNO3I4Lt,0.2854637141,
519,I haven’t had my haircut for two years and now I’m finally sitting in a salon 👌 but I have to sit for half an hour… https://t.co/L7nyCuSoAo,0.1504786962,
520,"@Ned_Stevens1 😂😂😂😂😂you are a retard, 1991😂😂😂😂😂ok so Tom Farmer buys club AND takes on debt then pays it off, we wen… https://t.co/VDaRwAq4ar",0.2708470365,
521,"Good morning Edinburgh 😁

The sun is out and so are we, with loads of beautiful soup and… https://t.co/wX8rviVRKR",0.1421471899,
522,Bagels are one of the best things ever created ❤️,0.1638529562,
523,@Sophiemckiee Thank u darling 🕺🏼👏🏼👏🏼 abooot time n yes I will xx,0.1853394723,
524,"@SpartansAmsFC 😂😂😂😂😂 wow. 

Whose the guy thats made many references about my team when speaking to his players thr… https://t.co/8wZ5ZZZenH",0.1900898926,
525,@natalierankinxo Thanks hun ❤️❤️ it’s the worst eh :(,0.2183731638,
526,Edinburgh roads are a nightmare with pot holes 😤,0.0940583205,
527,@EllemurrayXX happy birthday ma gal!! Finally 18🤪 hope u have a fab time in Newcastle😘😘,0.2117956588,
528,@sscottjohnston Cheers lad 😝,0.1402470219,
529,@aimiemcgeever Thank you BFF 😩❤️ love u so much xxx see u ASAP,0.1369582694,
530,@brookenorris_x Thank you ❤️❤️,0.2183731638,
531,@aimeemorganx Thanks aimee 😊,0.1563984506,
532,@KMcharg7 My man 💚 cheers bruv x,0.1572754513,
533,@jen_urquhartt Thank u baby bevy tomoz 🕺🏼💘 ily xxx,0.1592487028,
534,"@SenateMajLdr Thoughts and prayers...thoughts and prayers...thoughts and prayers...
That’s all we’ll ever get. 😒 https://t.co/yCSF2b3zjG",0.0819995615,
535,"See you in June, queen @ddlovato 👑
#TellMeYouLoveMeWorldTour https://t.co/G6RrHtYtJe",0.16005262,
536,@hannahmcfX Aww thank u Han 😇❤️,0.2067529051,
537,#Win 😍 https://t.co/xaduojbLfm,0.1588832858,
538,"The sun has got its hat on today in #Edinburgh 🌞 

This is our gorgeous view as we head to get set up for working t… https://t.co/I0DF4ZldGt",0.1501132793,
539,@DionneC16 happy birthday Dionne! Have the best day! 😗 xx,0.1539866988,
540,If only 😂 https://t.co/0X4LLpVb5H,0.1254841774,
541,So excited! I'm on my way. See you soon MK! 😄 https://t.co/m3wk9abx0D,0.1401008551,
542,@FullertonMorgan Thank you very much morgan 👍🏼,0.1474091939,
543,Stuff like this is fucning tragic!!!! Gives me a lump in my throat just reading it 💔 https://t.co/0tkJ4dWTBX,0.1004896587,
544,@hannahdoig99 Thank you babes ! Ly 😙 Xx,0.1661916246,
545,@RachaelReilly_x Happy Bday Rachael 😚 x,0.1612219542,
546,@jaycook26 @hollyhampson16 Fat fuck😂 getting personal now🤗,0.1254841774,
547,"Stchórzyłem, ale napiszę to tak żeby wyszło, że to mnie się boją 😂😂😂 https://t.co/2RUVh7sX0U",0.157787035,
548,Happy weekend everyone 😊 @TakeBacktheSky @GayWeHo @AkibaStudios @BiBi_Blues @Bazookoidben @RoosterTeethUK… https://t.co/kNrDgVRYS2,0.1563984506,
549,@lawsonnn94 Hahahahaha Judas as expected 😂😂,0.1416356062,
550,You know you’ve got a good group of participants when they’re sharing the event before we are 😉 https://t.co/4oAdOxtQjE,0.1431703574,
551,.@MalieWatson and I are off to Jurassic Park in Concert 🙌🏽🦖🦕 https://t.co/KnMT0CohX0,0.1501863626,
552,Which one of his flying monkeys will send him this 🐒,0.1474091939,
553,Loving the Styling 💖💖 Interiorsby Joanne Mills . Modern with Period definitely works… https://t.co/5CiRgM4YHx,0.2134034934,
554,Feels more like a Monday than a Friday.. WHY do I have to work weekends 😭,0.1025359936,
555,I LOVEE YOU @caitlynvanbeckx so much 😍😍😍💘🌹💖 https://t.co/atAT0kaIY6,0.4037857195,
556,@carys_lauderx Love u so much bestie. Boo 🤪❤️. Soul sis night oooot sooon xxxx,0.1638529562,
557,@brookenorris_x Thank u sexy booo 💋 xx,0.1598333699,
558,@elliealexander9 happy birthday!! Hope you have a lovely day 💗,0.1573485347,
559,@ellennnoneill Thank u babes 😇 xx,0.1522326975,
560,@erinclarkxo Thank u hunni bun lost of luv 🤪💘 xx,0.1592487028,
